               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.016252,           0.0065473,           0.0037604,             0.99527,             0.99466,               0.994,             0.86685,            0.012683,           0.0040922,           0.0010081,            0.005288,            0.005288,            0.005288
                 105,            0.016172,           0.0065386,           0.0037565,             0.99502,             0.99476,             0.99401,             0.86751,            0.012681,           0.0040904,           0.0010047,           0.0052174,           0.0052174,           0.0052174
                 106,            0.016177,           0.0065639,           0.0037503,             0.99533,             0.99443,             0.99402,             0.86725,            0.012679,           0.0040886,            0.001003,           0.0051469,           0.0051469,           0.0051469
                 107,            0.016182,           0.0065739,           0.0038377,             0.99521,             0.99442,             0.99403,             0.86715,            0.012674,           0.0040854,          0.00099895,           0.0050765,           0.0050765,           0.0050765
                 108,            0.015994,           0.0064706,           0.0036213,             0.99518,             0.99438,             0.99405,             0.86707,            0.012669,           0.0040831,          0.00099514,           0.0050062,           0.0050062,           0.0050062
                 109,            0.015949,           0.0064079,           0.0036448,             0.99509,             0.99438,             0.99407,             0.86778,            0.012666,           0.0040805,          0.00099229,            0.004936,            0.004936,            0.004936
                 110,            0.016044,           0.0064476,           0.0036601,             0.99471,             0.99479,              0.9941,             0.86812,            0.012664,           0.0040789,           0.0009892,           0.0048659,           0.0048659,           0.0048659
                 111,             0.01589,           0.0064934,           0.0036001,             0.99476,             0.99478,             0.99412,             0.86767,            0.012658,           0.0040772,           0.0009868,            0.004796,            0.004796,            0.004796
                 112,            0.015891,           0.0064227,           0.0035791,             0.99479,              0.9947,             0.99414,             0.86776,            0.012654,           0.0040753,          0.00098471,           0.0047263,           0.0047263,           0.0047263
                 113,            0.015848,           0.0064226,           0.0035719,             0.99479,             0.99465,             0.99417,             0.86829,             0.01265,           0.0040734,          0.00098308,           0.0046568,           0.0046568,           0.0046568
                 114,              0.0158,           0.0064005,           0.0036062,             0.99483,              0.9946,             0.99419,             0.86851,            0.012646,           0.0040719,          0.00098101,           0.0045875,           0.0045875,           0.0045875
                 115,            0.015754,           0.0064266,           0.0035079,             0.99491,             0.99457,             0.99422,             0.86867,            0.012643,           0.0040706,          0.00097726,           0.0045184,           0.0045184,           0.0045184
                 116,            0.015693,           0.0063604,           0.0033519,             0.99508,             0.99449,             0.99424,             0.86894,            0.012639,           0.0040688,          0.00097317,           0.0044495,           0.0044495,           0.0044495
                 117,            0.015643,           0.0063885,           0.0035986,             0.99504,             0.99459,             0.99425,             0.86923,            0.012638,           0.0040672,          0.00096747,           0.0043809,           0.0043809,           0.0043809
                 118,             0.01554,           0.0063462,           0.0033749,             0.99593,             0.99372,             0.99428,             0.86921,            0.012633,           0.0040652,          0.00096273,           0.0043126,           0.0043126,           0.0043126
