               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 306,            0.019002,            0.010738,           0.0013502,             0.89615,             0.92334,             0.94947,             0.74299,            0.014045,           0.0051852,           0.0011857,           0.0021955,           0.0021955,           0.0021955
                 307,            0.018777,            0.010669,           0.0014597,             0.89737,             0.92224,             0.94953,             0.74292,            0.014045,            0.005186,           0.0011932,           0.0021717,           0.0021717,           0.0021717
                 308,            0.018789,            0.010742,           0.0014023,             0.89827,             0.92251,             0.94922,             0.74295,            0.014047,           0.0051865,           0.0011997,            0.002148,            0.002148,            0.002148
                 309,            0.019476,            0.010857,           0.0016321,             0.89712,             0.92402,             0.94935,             0.74303,            0.014045,           0.0051869,           0.0012062,           0.0021245,           0.0021245,           0.0021245
                 310,             0.01862,            0.010661,           0.0013004,             0.89492,             0.92688,             0.94924,              0.7431,            0.014045,           0.0051883,           0.0012172,           0.0021012,           0.0021012,           0.0021012
                 311,            0.018505,            0.010551,           0.0011838,             0.89478,             0.92731,             0.94923,             0.74289,            0.014047,             0.00519,           0.0012286,           0.0020782,           0.0020782,           0.0020782
                 312,            0.018639,            0.010486,           0.0010901,             0.89482,             0.92645,             0.94914,             0.74307,            0.014049,           0.0051912,           0.0012332,           0.0020553,           0.0020553,           0.0020553
                 313,            0.018631,            0.010405,           0.0013161,             0.90692,             0.91398,             0.94915,             0.74292,            0.014054,           0.0051933,           0.0012375,           0.0020327,           0.0020327,           0.0020327
                 314,            0.018391,            0.010353,           0.0010608,             0.90618,             0.91408,             0.94887,             0.74288,            0.014055,           0.0051953,           0.0012411,           0.0020103,           0.0020103,           0.0020103
                 315,            0.018134,            0.010235,           0.0011048,             0.89247,             0.92853,             0.94915,             0.74364,            0.014057,           0.0051979,           0.0012399,           0.0019881,           0.0019881,           0.0019881
                 316,            0.018588,             0.01035,           0.0012571,             0.89393,             0.92676,             0.94918,             0.74319,            0.014063,           0.0052005,           0.0012349,           0.0019661,           0.0019661,           0.0019661
                 317,            0.018563,            0.010399,           0.0011728,             0.89422,             0.92879,             0.94903,             0.74319,             0.01407,           0.0052027,           0.0012294,           0.0019443,           0.0019443,           0.0019443
                 318,            0.018633,            0.010493,           0.0011775,             0.89494,             0.92791,             0.94912,              0.7433,            0.014074,            0.005204,           0.0012261,           0.0019228,           0.0019228,           0.0019228
                 319,             0.01854,            0.010435,           0.0012935,              0.8989,             0.92455,             0.94934,             0.74361,            0.014082,           0.0052058,           0.0012264,           0.0019014,           0.0019014,           0.0019014
                 320,            0.018484,            0.010462,           0.0012943,              0.8983,             0.92585,             0.94937,             0.74339,            0.014086,           0.0052077,           0.0012264,           0.0018803,           0.0018803,           0.0018803
                 321,            0.017987,            0.010283,           0.0012241,             0.89941,             0.92416,             0.94928,             0.74365,            0.014093,             0.00521,           0.0012256,           0.0018594,           0.0018594,           0.0018594
                 322,            0.018263,            0.010384,            0.001295,              0.8969,             0.92679,              0.9493,             0.74382,              0.0141,           0.0052119,           0.0012297,           0.0018388,           0.0018388,           0.0018388
                 323,             0.01831,            0.010294,           0.0011376,             0.89757,             0.92616,              0.9492,             0.74417,            0.014105,           0.0052148,            0.001234,           0.0018183,           0.0018183,           0.0018183
                 324,            0.018038,            0.010152,           0.0011817,             0.90084,             0.92368,             0.94929,             0.74394,             0.01411,           0.0052175,           0.0012349,           0.0017981,           0.0017981,           0.0017981
                 325,            0.017959,            0.010251,           0.0011846,             0.90025,             0.92485,             0.94916,              0.7441,            0.014116,           0.0052205,           0.0012378,           0.0017781,           0.0017781,           0.0017781
                 326,            0.018073,            0.010072,           0.0009164,             0.90088,             0.92405,             0.94905,             0.74428,             0.01412,           0.0052226,           0.0012388,           0.0017584,           0.0017584,           0.0017584
                 327,            0.017462,            0.010056,          0.00099346,             0.90055,             0.92409,             0.94865,             0.74451,            0.014123,           0.0052243,           0.0012415,           0.0017389,           0.0017389,           0.0017389
                 328,            0.017457,            0.010087,           0.0010686,             0.90106,              0.9237,             0.94863,             0.74475,            0.014127,           0.0052263,           0.0012491,           0.0017196,           0.0017196,           0.0017196
                 329,            0.017892,             0.01012,           0.0010981,             0.90131,             0.92383,             0.94853,             0.74462,            0.014132,           0.0052288,           0.0012516,           0.0017005,           0.0017005,           0.0017005
                 330,            0.018002,            0.010132,            0.001046,             0.90111,             0.92367,             0.94854,             0.74502,            0.014137,           0.0052307,           0.0012532,           0.0016817,           0.0016817,           0.0016817
                 331,            0.018029,            0.010177,           0.0013303,             0.90057,             0.92353,             0.94838,             0.74518,            0.014141,           0.0052331,           0.0012572,           0.0016631,           0.0016631,           0.0016631
                 332,            0.017557,            0.010214,           0.0012009,             0.90033,             0.92251,             0.94823,             0.74537,            0.014143,           0.0052346,           0.0012643,           0.0016448,           0.0016448,           0.0016448
                 333,            0.017788,            0.010186,           0.0011962,             0.90459,              0.9176,             0.94829,             0.74538,            0.014142,           0.0052353,            0.001266,           0.0016267,           0.0016267,           0.0016267
                 334,            0.017934,            0.010132,           0.0010208,             0.89615,             0.92688,             0.94823,             0.74585,            0.014145,           0.0052364,           0.0012663,           0.0016088,           0.0016088,           0.0016088
                 335,            0.017595,            0.010143,             0.00108,             0.89605,             0.92696,              0.9481,             0.74597,            0.014147,           0.0052385,           0.0012643,           0.0015912,           0.0015912,           0.0015912
                 336,            0.017682,           0.0099711,           0.0011076,             0.90536,             0.91728,             0.94809,             0.74618,            0.014148,            0.005241,           0.0012671,           0.0015738,           0.0015738,           0.0015738
                 337,            0.017433,           0.0099931,            0.001108,             0.89662,             0.92708,             0.94826,             0.74611,             0.01415,            0.005243,           0.0012657,           0.0015566,           0.0015566,           0.0015566
                 338,            0.017562,           0.0099648,           0.0010405,             0.89571,             0.92668,             0.94752,             0.74631,            0.014158,           0.0052457,           0.0012627,           0.0015397,           0.0015397,           0.0015397
                 339,            0.017595,            0.010072,           0.0009991,             0.89606,             0.92628,             0.94735,             0.74578,            0.014165,           0.0052484,           0.0012621,           0.0015231,           0.0015231,           0.0015231
                 340,             0.01754,           0.0099291,          0.00090233,             0.89565,             0.92612,             0.94732,             0.74557,             0.01417,           0.0052518,           0.0012687,           0.0015066,           0.0015066,           0.0015066
                 341,            0.017717,           0.0099664,           0.0009842,             0.89547,             0.92602,             0.94732,             0.74597,            0.014175,            0.005255,           0.0012735,           0.0014905,           0.0014905,           0.0014905
                 342,             0.01701,           0.0099966,           0.0010056,             0.89876,             0.92321,             0.94791,             0.74614,            0.014179,           0.0052577,           0.0012742,           0.0014745,           0.0014745,           0.0014745
                 343,            0.017448,           0.0099712,           0.0011254,             0.89839,             0.92275,             0.94737,             0.74664,            0.014181,           0.0052589,           0.0012777,           0.0014589,           0.0014589,           0.0014589
                 344,            0.017209,              0.0099,          0.00084563,             0.89625,              0.9255,              0.9476,             0.74667,            0.014184,           0.0052611,           0.0012768,           0.0014435,           0.0014435,           0.0014435
                 345,            0.017628,            0.010008,            0.001283,              0.8977,             0.92267,             0.94732,             0.74711,            0.014187,           0.0052638,            0.001273,           0.0014283,           0.0014283,           0.0014283
                 346,            0.017154,            0.009967,           0.0013364,             0.89829,              0.9222,             0.94734,              0.7471,            0.014192,           0.0052667,           0.0012735,           0.0014134,           0.0014134,           0.0014134
                 347,            0.017724,           0.0099283,           0.0010965,             0.89885,             0.92229,             0.94743,             0.74716,            0.014196,           0.0052693,           0.0012731,           0.0013987,           0.0013987,           0.0013987
                 348,            0.017594,           0.0099932,           0.0011579,             0.90167,              0.9191,             0.94732,             0.74705,            0.014203,            0.005273,           0.0012802,           0.0013843,           0.0013843,           0.0013843
                 349,            0.017504,           0.0099149,           0.0010338,             0.90114,             0.92022,             0.94742,             0.74736,            0.014207,           0.0052756,           0.0012831,           0.0013701,           0.0013701,           0.0013701
                 350,            0.017194,           0.0098853,             0.00102,             0.90121,             0.91986,             0.94736,             0.74756,            0.014205,           0.0052783,           0.0012853,           0.0013562,           0.0013562,           0.0013562
                 351,            0.017404,           0.0098212,          0.00095485,             0.90009,             0.92163,             0.94735,             0.74758,            0.014205,           0.0052813,           0.0012855,           0.0013425,           0.0013425,           0.0013425
                 352,            0.017043,           0.0099475,          0.00098034,             0.90177,             0.91946,             0.94742,             0.74779,            0.014205,            0.005284,           0.0012894,           0.0013291,           0.0013291,           0.0013291
                 353,            0.017127,           0.0097976,           0.0010433,             0.89956,             0.92157,             0.94729,             0.74792,            0.014203,           0.0052873,           0.0012917,            0.001316,            0.001316,            0.001316
                 354,            0.017044,           0.0097522,          0.00086747,             0.91158,             0.90954,             0.94725,             0.74769,            0.014202,             0.00529,            0.001296,           0.0013031,           0.0013031,           0.0013031
                 355,            0.017063,           0.0098843,           0.0012037,             0.89862,             0.92229,             0.94724,             0.74814,            0.014202,           0.0052927,           0.0012986,           0.0012905,           0.0012905,           0.0012905
                 356,            0.017253,           0.0097983,           0.0010486,             0.89884,             0.92158,             0.94701,             0.74819,            0.014202,           0.0052954,           0.0013011,           0.0012781,           0.0012781,           0.0012781
                 357,            0.017188,           0.0097463,          0.00092885,             0.91242,             0.90749,             0.94684,             0.74809,            0.014201,           0.0052977,           0.0013031,            0.001266,            0.001266,            0.001266
                 358,            0.017061,           0.0098159,           0.0010381,             0.91324,             0.90657,             0.94694,             0.74849,            0.014202,           0.0052999,           0.0013024,           0.0012542,           0.0012542,           0.0012542
                 359,            0.017211,           0.0097088,           0.0012469,             0.91445,             0.90658,             0.94705,             0.74843,            0.014204,           0.0053021,           0.0013006,           0.0012426,           0.0012426,           0.0012426
                 360,            0.017092,           0.0096837,           0.0010237,             0.91445,             0.90658,             0.94715,             0.74859,            0.014207,           0.0053048,           0.0013003,           0.0012313,           0.0012313,           0.0012313
                 361,            0.017073,           0.0097368,           0.0010084,             0.91454,             0.90654,             0.94715,             0.74873,            0.014206,           0.0053069,           0.0013014,           0.0012202,           0.0012202,           0.0012202
                 362,            0.016903,           0.0097801,           0.0010181,             0.91166,             0.90946,             0.94699,             0.74845,            0.014208,           0.0053094,           0.0013035,           0.0012095,           0.0012095,           0.0012095
                 363,            0.016937,           0.0096019,           0.0008768,             0.91237,             0.90901,             0.94718,             0.74924,            0.014209,            0.005311,           0.0013051,           0.0011989,           0.0011989,           0.0011989
                 364,            0.016804,           0.0096454,           0.0009478,             0.91335,             0.90871,             0.94712,             0.74935,            0.014215,           0.0053135,           0.0013091,           0.0011887,           0.0011887,           0.0011887
                 365,            0.016729,            0.009579,          0.00095018,             0.91336,             0.90856,             0.94707,             0.74968,            0.014217,           0.0053164,           0.0013182,           0.0011787,           0.0011787,           0.0011787
                 366,            0.016759,           0.0095728,          0.00083213,             0.91285,             0.90918,              0.9471,             0.74986,            0.014221,           0.0053194,           0.0013261,            0.001169,            0.001169,            0.001169
                 367,            0.017128,           0.0096993,           0.0010026,             0.91267,             0.90993,             0.94705,             0.74962,            0.014225,           0.0053219,             0.00133,           0.0011595,           0.0011595,           0.0011595
                 368,            0.016675,           0.0096925,          0.00097603,             0.91108,             0.91203,             0.94726,              0.7496,            0.014226,            0.005324,           0.0013336,           0.0011503,           0.0011503,           0.0011503
                 369,            0.016821,           0.0095983,          0.00096969,             0.91052,             0.91347,             0.94732,             0.74949,            0.014228,           0.0053266,           0.0013439,           0.0011414,           0.0011414,           0.0011414
                 370,            0.016558,            0.009519,          0.00088877,             0.91042,             0.91325,             0.94641,             0.74986,             0.01423,           0.0053283,           0.0013514,           0.0011327,           0.0011327,           0.0011327
                 371,            0.016583,           0.0096362,          0.00096353,             0.91479,             0.90811,              0.9466,             0.75001,            0.014231,            0.005331,           0.0013563,           0.0011243,           0.0011243,           0.0011243
                 372,            0.016991,           0.0095809,          0.00094612,             0.91456,              0.9082,             0.94659,             0.74968,            0.014234,           0.0053347,           0.0013613,           0.0011162,           0.0011162,           0.0011162
                 373,             0.01693,           0.0095929,          0.00086343,              0.9128,             0.90977,             0.94631,             0.74983,            0.014237,           0.0053389,           0.0013686,           0.0011084,           0.0011084,           0.0011084
                 374,            0.016761,            0.009579,           0.0010629,             0.91309,             0.91017,             0.94631,             0.74992,             0.01424,           0.0053421,           0.0013697,           0.0011008,           0.0011008,           0.0011008
                 375,            0.016507,           0.0094893,          0.00081944,             0.91274,             0.91037,             0.94618,             0.74989,            0.014242,           0.0053452,           0.0013698,           0.0010935,           0.0010935,           0.0010935
                 376,             0.01647,           0.0095528,          0.00081622,             0.91265,             0.91082,             0.94625,              0.7499,            0.014242,           0.0053487,           0.0013691,           0.0010865,           0.0010865,           0.0010865
                 377,            0.016507,           0.0095042,           0.0010278,             0.91348,             0.90883,             0.94602,             0.75015,            0.014246,           0.0053518,           0.0013678,           0.0010797,           0.0010797,           0.0010797
                 378,            0.016432,           0.0093722,           0.0007666,             0.91332,             0.90866,             0.94597,             0.75015,            0.014248,           0.0053556,           0.0013725,           0.0010732,           0.0010732,           0.0010732
                 379,            0.016664,           0.0095911,          0.00089593,             0.91199,             0.90884,             0.94575,             0.75007,            0.014245,           0.0053583,           0.0013725,            0.001067,            0.001067,            0.001067
                 380,            0.016782,           0.0095265,          0.00091716,             0.91063,             0.90979,             0.94579,             0.75042,            0.014243,           0.0053605,           0.0013667,           0.0010611,           0.0010611,           0.0010611
                 381,            0.016463,           0.0096705,           0.0010002,              0.9124,             0.90815,             0.94588,             0.75065,            0.014241,            0.005363,           0.0013656,           0.0010554,           0.0010554,           0.0010554
                 382,            0.016517,           0.0094885,          0.00084914,             0.91246,              0.9088,             0.94595,             0.75051,            0.014236,           0.0053664,           0.0013656,             0.00105,             0.00105,             0.00105
                 383,            0.016484,           0.0095082,          0.00078976,             0.91328,             0.90775,              0.9459,             0.75037,            0.014234,           0.0053702,           0.0013663,           0.0010449,           0.0010449,           0.0010449
                 384,             0.01629,            0.009429,           0.0010159,             0.91591,             0.90504,             0.94581,             0.75028,            0.014233,           0.0053741,           0.0013673,           0.0010401,           0.0010401,           0.0010401
                 385,             0.01664,           0.0094808,          0.00088387,             0.91587,             0.90493,             0.94567,             0.75068,            0.014231,           0.0053773,           0.0013719,           0.0010355,           0.0010355,           0.0010355
                 386,            0.016492,            0.009468,          0.00087649,             0.91605,             0.90485,             0.94569,             0.75082,            0.014229,           0.0053811,           0.0013812,           0.0010312,           0.0010312,           0.0010312
                 387,            0.016468,           0.0094569,          0.00092068,             0.91656,             0.90406,             0.94571,             0.75126,            0.014229,           0.0053856,           0.0013855,           0.0010272,           0.0010272,           0.0010272
                 388,            0.016705,            0.009435,           0.0010979,             0.91321,             0.90693,             0.94555,             0.75133,            0.014234,           0.0053893,           0.0013907,           0.0010234,           0.0010234,           0.0010234
                 389,            0.016652,           0.0095582,          0.00084824,             0.91179,             0.90725,             0.94541,             0.75105,            0.014237,           0.0053926,           0.0014053,             0.00102,             0.00102,             0.00102
                 390,            0.016497,           0.0095549,           0.0009351,             0.88508,             0.93476,             0.94533,             0.75069,            0.014236,           0.0053963,           0.0014103,           0.0010168,           0.0010168,           0.0010168
                 391,            0.016504,           0.0094325,          0.00095219,             0.90779,             0.91098,             0.94521,             0.75081,            0.014237,           0.0053999,           0.0014203,           0.0010139,           0.0010139,           0.0010139
                 392,            0.016258,           0.0094111,           0.0008516,              0.9081,              0.9105,             0.94533,             0.75062,            0.014235,           0.0054028,           0.0014258,           0.0010112,           0.0010112,           0.0010112
                 393,            0.016372,           0.0094414,          0.00091868,              0.8876,             0.93184,             0.94531,             0.75046,            0.014241,           0.0054072,           0.0014286,           0.0010089,           0.0010089,           0.0010089
                 394,            0.016317,           0.0093841,          0.00085946,             0.90999,             0.90901,             0.94516,             0.75041,            0.014247,           0.0054121,           0.0014352,           0.0010068,           0.0010068,           0.0010068
                 395,            0.016569,           0.0094792,          0.00094887,             0.90145,             0.91777,             0.94513,             0.75028,            0.014251,           0.0054164,           0.0014469,            0.001005,            0.001005,            0.001005
                 396,            0.016438,           0.0094046,           0.0008457,              0.8878,             0.93234,             0.94494,             0.75005,            0.014256,           0.0054213,           0.0014598,           0.0010035,           0.0010035,           0.0010035
                 397,            0.016376,           0.0094118,          0.00073514,             0.88913,             0.93165,             0.94481,             0.74982,            0.014261,           0.0054265,           0.0014652,           0.0010022,           0.0010022,           0.0010022
                 398,            0.016369,             0.00944,           0.0008705,             0.88753,             0.93199,             0.94463,             0.75006,             0.01426,           0.0054307,           0.0014681,           0.0010012,           0.0010012,           0.0010012
                 399,            0.016467,           0.0092448,          0.00075221,             0.89845,             0.92055,             0.94441,             0.75037,            0.014259,           0.0054346,           0.0014672,           0.0010006,           0.0010006,           0.0010006
